,Product,Best_Seller_ALL_OVER,Best_Seller_ALL_OVER_Rating,Best_Seller_FeedBack_Rating,Best_Seller_FeedBack_Rating_Rating,Best_Seller_Product_Rating,Best_Seller_Product_Rating_Rating,Best_Seller_Packaging_Rating,Best_Seller_Packaging_Rating_Rating,Best_Seller_Courier_Rating,Best_Seller_Courier_Rating_Rating
111,"ARP 20 Hiking Backpack, 20 Liters (Black/Grey)",Realm India,3.6872849358228392,Realm India,3.8571428571428568,GENPROD,3.9090909090909087,Realm India,3.8119047619047617,Realm India,4.5
112,"ASE YOGA INDIA Cotton Organic and Eco Friendly Yoga Mat (Royal Blue and Turqouise, 70X190 cm)",ABID SHARIQ ENTERPRISES,3.48828766517322,ABID SHARIQ ENTERPRISES,3.333333333333333,ABID SHARIQ ENTERPRISES,4.0,ABID SHARIQ ENTERPRISES,3.666666666666667,ABID SHARIQ ENTERPRISES,4.385714285714285
113,ASTEROID BIMAGE Mobile Game Aim Fire Controller Assist Tool Shooter Button,SR ELECTRONIC,4.1246039076580105,MobiNok(Brand Authorised Seller ),4.166666666666667,Asteroid India,4.133333333333334,Your Shop.,4.575,SR ELECTRONIC,4.823809523809524
114,ASUS 17-inch Casual Laptop Backpack (Black),Appario Retail Private Ltd,4.127734339595778,Appario Retail Private Ltd,4.142857142857143,Appario Retail Private Ltd,4.114285714285715,Appario Retail Private Ltd,4.128571428571429,Appario Retail Private Ltd,4.742857142857143
115,"ASUS TUF FX504 Intel Core i5 8th Gen 15.6-inch FHD Gaming Laptop (8GB/1TB Hybrid HDD (FireCuda)/Windows 10/GTX 1050 4GB Graphics/Gun Metal/2.30 Kg), FX504GD-E4021T",Appario Retail Private Ltd,4.144564464205442,Appario Retail Private Ltd,3.5,Appario Retail Private Ltd,4.3,Appario Retail Private Ltd,4.65,Appario Retail Private Ltd,4.65
116,"ASUS VivoBooK Intel Core i3 7th Gen 14-inch Thin and Light Laptop (4GB/1TB HDD/Windows 10/Stary Gray/1.55 Kg), X407UA-BV345T",eClinic,4.030763808438648,eClinic,4.0,Appario Retail Private Ltd,3.4,eClinic,4.68,eClinic,4.68
117,"ASUS VivoBook 15 ( AMD Quad Core R5-2500 /8 GB/1TB / 15.6"" FHD/ Windows 10 )  X505ZA- EJ274T ( Dark Grey /1.6 kg)",Icons-Mumbai Asus / MSI Authorize Partner,3.9188207409189313,Icons-Mumbai Asus / MSI Authorize Partner,3.5,INNOVATIVE DESIGN AND ELECTRONIC APPLICATION(IDEA),4.0,Icons-Mumbai Asus / MSI Authorize Partner,4.5,Icons-Mumbai Asus / MSI Authorize Partner,4.5
118,"ASUS X507 ( Core i3-7th Gen /4 GB/ 1TB HDD / 15.6"" FHD/ Windows 10 )  Thin and Light X507UA- EJ314T ( Stary Grey /1.68 kg)",ITTSTOREE(EXCLUSIVE STORE),3.79289673568594,ITTSTOREE(EXCLUSIVE STORE),3.8571428571428568,DEALINDIA1,3.6000000000000005,eClinic,4.533333333333333,eClinic,4.533333333333333
119,"ATC Premium Borax Powder ""Suhaga"" 400G Pack Pure & Safe",Weird®Store,3.479070318089644,Weird®Store,3.4285714285714284,Weird®Store,3.94,Weird®Store,3.684285714285714,Weird®Store,4.325714285714286
120,AURION 20 kg Vinyl Plates for Home Gym,Cloudtail India,3.414701900770006,Cloudtail India,3.833333333333333,Cloudtail India,3.5,Cloudtail India,3.666666666666667,Cloudtail India,4.233333333333333
121,"AURION GYM BELT LEATHER (LARGE 32""-36"" INCH WAIST)",K5SPORTS,3.4074104774328338,Cloudtail India,3.5,K5SPORTS,3.766666666666666,Cloudtail India,3.5916666666666663,K5SPORTS,4.480952380952381
122,"AURION HANDGRIP1040 Adjustable Hand Grip, Multicolor",TrishaEnterprises,3.9622687972980613,TrishaEnterprises,3.5,TrishaEnterprises,4.46,TrishaEnterprises,3.98,TrishaEnterprises,4.708571428571429
123,AURION Wrist/Ankle Weights (2 kg x 2 kg) Home Gym Weight Bands,Cloudtail India,4.79552795296511,Cloudtail India,5.0,Cloudtail India,4.32,Cloudtail India,4.659999999999998,Cloudtail India,5.0
124,"AVM CRB-011 Cricket Bat, Size 5 (Blue)",Durga234,4.234049355144829,Durga234,4.666666666666667,HARI HARA ENTERPRISES,4.075,Durga234,4.266666666666667,Cloudtail India,4.6952380952380945
125,Aaleezah Enterprises Tan Men's Wallet,BDS297,4.31887120554724,BDS297,4.75,Weber Enterprises,4.1,BDS297,4.3125,BDS297,4.75
126,Ace Combat 7 : Skies Unknown (PS4),GAMES BABA,3.7412835273284517,GAMES BABA,2.0,GAMES BABA,4.5,GAMES BABA,4.666666666666667,GAMES BABA,4.666666666666667
127,Acer 18.5 inch (46.99 cm) LED Backlit Computer Monitor - EB192Q (Black),xtronicsapp,4.317522777915873,xtronicsapp,3.75,Appario Retail Private Ltd,4.2,xtronicsapp,4.8,xtronicsapp,4.8
128,"Acer Aspire 3  15.6-inch Laptop (AMD Dual-Core Processor E2-9000/4GB/1TB/windows 10 Home 64Bit/Integrated Graphics), Obsidian Black",National-shoppe,3.943114535617634,National-shoppe,4.142857142857143,Bhandari Technologies,3.2000000000000006,National-shoppe,4.6000000000000005,National-shoppe,4.6000000000000005
129,"Acer Aspire 3 Pentium 15.6-inch Laptop (4GB/1TB HDD/Windows 10/Black/2.2kg), A315-32",Appario Retail Private Ltd,3.3844435036568283,Appario Retail Private Ltd,2.0,Appario Retail Private Ltd,4.1,Appario Retail Private Ltd,4.4,Appario Retail Private Ltd,4.4
130,"Acer Aspire 5s 15.6-inch FHD Thin and Light Laptop (8th Gen Intel Core i3-8145U/4GB/1TB/Windows 10 Home/Integrated Graphics), Silver",Appario Retail Private Ltd,3.759324719538767,Appario Retail Private Ltd,3.75,Appario Retail Private Ltd,4.05,Appario Retail Private Ltd,3.9,ITTSTOREE(EXCLUSIVE STORE),4.526666666666666
131,Acer EB321HQU 32Inch (2560x1440) Monitor,TPS Technologies,4.263218017387308,TPS Technologies,3.75,Blue_Horse,4.1000000000000005,TPS Technologies,4.775,TPS Technologies,4.775
132,Acer Nitro 5 AN515-42 Ryzen 5 15.6-inch Gaming FHD Laptop (8GB/1TB HDD/Windows 10/4GB Graphics/Black/2.7 Kg),eClinic,4.188525122226408,eClinic,3.333333333333333,Appario Retail Private Ltd,4.3,eClinic,4.766666666666667,eClinic,4.766666666666667
133,Acer Nitro 5 AN515-52 Core i7 8th Gen 8750H Processor 15.6-inch FHD Gaming Laptop (8GB RAM /128 GB SSD with 1TB HDD/Windows 10/NVIDIA GTX Graphics 1050Ti 4GB GDDR5/Black/2.7kg),The-EStore,4.101728396163582,The-EStore,3.6,Appario Retail Private Ltd,4.1000000000000005,The-EStore,4.64,The-EStore,4.64
134,Acer Nitro AN515-52 Core i5 8th Gen 15.6-inch FHD Gaming Laptop (8GB/1TB HDD +128GB SSD/Windows 10 Home/4GB Graphics/Black/2.7kg),ShopSpare,3.83402402937421,The-EStore,4.0,Appario Retail Private Ltd,4.183333333333334,ShopSpare,3.95,ShopSpare,4.5
135,Acer Predator XB240H BMJDPR 24-inch Full HD 3D Vision Gaming Monitor (Black),The Computer Mart,4.000258300799588,The Computer Mart,4.333333333333333,Apna Deal,4.285714285714286,The Computer Mart,4.116666666666667,Apna Deal,4.542857142857144
136,Acer V6 V206HQL 19.5 inch (49.53 cm) Widescreen LCD Monitor (Black) with VGA and DVI,TPS Technologies,4.129216551606185,TPS Technologies,4.166666666666667,Appario Retail Private Ltd,3.4,TPS Technologies,4.733333333333333,TPS Technologies,4.733333333333333
137,Acorn Cricket Bullet Leather Ball (White),ACORNSPORT,3.5284452322006428,FLOWERS ENTERPRISE,3.571428571428572,ACORNSPORT,3.9,ACORNSPORT,3.65,ACORNSPORT,4.516666666666667
138,Aftab Football UEFA Champion League Size 5,aftab alam handloom,2.7475304416753263,aftab alam handloom,2.5,aftab alam handloom,3.683333333333333,aftab alam handloom,3.0916666666666663,aftab alam handloom,4.069047619047619
139,Aftab Football krasava Red/White Size 5,fakhir associates,2.8511125912323134,fakhir associates,2.8000000000000003,fakhir associates,3.7,fakhir associates,3.25,fakhir associates,3.933333333333333
140,"Ahmedabad Cotton Basics 160 TC Cotton Double Bedsheet with 2 Pillow Covers - Modern, White and Grey",AhmedabadCotton,3.61345955122304,AhmedabadCotton,3.2857142857142856,AhmedabadCotton,4.114285714285715,AhmedabadCotton,3.7,AhmedabadCotton,4.5857142857142845
141,"Ahmedabad Cotton Luxurious Striped 2 Piece Sateen Pillow Cover Set - 18""x27"", Navy Blue",AhmedabadCotton,4.562756223601586,AhmedabadCotton,5.0,RR Creations,4.250000000000001,AhmedabadCotton,4.44,AhmedabadCotton,5.0
142,"Ahmedabad Cotton Superior 160 TC Cotton Double Bedsheet with 2 Pillow Covers - Floral, Green",Cloudtail India,4.504632875270037,Cloudtail India,4.833333333333334,AhmedabadCotton,4.15,Cloudtail India,4.441666666666666,Cloudtail India,4.8619047619047615
143,Ahmedabad Cotton Superior 160 TC Cotton Double Bedsheet with 2 Pillow Covers - Multicolour,GSDECOR,4.0311220280715965,GSDECOR,4.0,GSDECOR,4.15,GSDECOR,4.075,GSDECOR,4.65
144,Air One 20 litres Lightweight Backpack Bag with Shoe Compartment,SuntopBags,3.787001857422517,SuntopBags,3.8571428571428568,SuntopBags,3.75,SuntopBags,3.803571428571429,SuntopBags,4.742857142857143
145,Air Pump Compressor 12V Electric Car Bike Tyre Tire Inflator/Compact Durable Car Air Compressor,Bulfyss® - What You See Is What You Get,3.4776367151677223,Bulfyss® - What You See Is What You Get,3.666666666666667,Bulfyss® - What You See Is What You Get,3.633333333333333,Bulfyss® - What You See Is What You Get,3.65,Bulfyss® - What You See Is What You Get,4.40952380952381
146,AirCase External Hard Drive Case for 2.5-Inch Hard Drive (Black),iStuff365,4.188525122226408,iStuff365,3.333333333333333,Appario Retail Private Ltd,4.3,iStuff365,4.766666666666667,iStuff365,4.766666666666667
147,Airmaker WV01RCA07895 Air Foot Pump for Car and Motorbike or Bicycle (Silver),AIRMAKER Foot Pump®,4.123993799177239,AIRMAKER Foot Pump®,4.333333333333333,AIRMAKER Foot Pump®,3.916666666666667,AIRMAKER Foot Pump®,4.125,AIRMAKER Foot Pump®,4.747619047619048
148,Airplane Ear Plugs for Flying Pressure Pain Relief -2 Sizes Included (-24db),The Moja Club,3.5797544752074506,The Moja Club,3.8181818181818175,The Moja Club,3.663636363636364,The Moja Club,3.740909090909092,The Moja Club,4.426515151515153
149,Airtel 4G Hotspot – E5573Cs-609 Portable Wi-Fi Data Device (White),SAB KA SOLUTION ONLINE,4.4715146955822735,SAB KA SOLUTION ONLINE,4.285714285714286,E-Shoptronix,4.0,SAB KA SOLUTION ONLINE,4.857142857142857,SAB KA SOLUTION ONLINE,4.857142857142857
150,"Akshar Chem Akshar Chem Citric Acid, 1000 grams",Rotz®,3.8952640576142414,Rotz®,2.8571428571428568,AKSHAR EXIM CO. PVT. LTD,4.3,Rotz®,4.6000000000000005,Rotz®,4.6000000000000005
151,Al Fascino® Leather Wallet/Purse for Men,gostuffs,3.4301357008532127,gostuffs,3.125,gostuffs,4.025,gostuffs,3.575,gostuffs,4.4674999999999985
152,"Alexvyan Certified Stainless Steel Blade and Liner Lock Pocket Folding Knife Knives with Metal Handle Use in Camping, Travelling , Sports, Office, House, Home Car, 9 cm , Black",AlexVyan_Brothers,2.879401799713775,AlexVyan_Brothers,2.75,AlexVyan_Brothers,3.725,AlexVyan_Brothers,3.2375,AlexVyan_Brothers,4.025
153,"Alexvyan Stainless Steel Blade and Liner Lock Pocket Folding Knife with Metal Handle Use in Camping Travelling Sports Office House Home Car, 9 cm , Black",AlexVyan_Brothers,2.965827416649149,AlexVyan_Brothers,2.1666666666666665,AlexVyan_Brothers,4.116666666666666,AlexVyan_Brothers,3.1416666666666666,AlexVyan_Brothers,4.430952380952381
154,Alice 6-Piece Guitar Pick Set,Lifestyle Fashions,3.7014928282074364,Lifestyle Fashions,3.7083333333333335,Jjt traders,3.9428571428571435,Lifestyle Fashions,4.164583333333334,Lifestyle Fashions,4.458333333333333
155,Alice A206 Phosphor Bronze Guitar Strings (Pack of 1),A B MUSICAL STORES & ACCESSORIES,4.460482531761079,Jjt traders,4.416666666666666,A B MUSICAL STORES & ACCESSORIES,4.1000000000000005,A B MUSICAL STORES & ACCESSORIES,4.8500000000000005,A B MUSICAL STORES & ACCESSORIES,4.8500000000000005
156,All Time Favourites - M. S. Subbulakshmi - Mp3,Pankajtelevideocentre,4.0995765567519316,Pankajtelevideocentre,4.6000000000000005,The Paper Palette,3.966666666666668,Pankajtelevideocentre,4.16,Pankajtelevideocentre,4.616666666666667
157,All-new Echo Dot (3rd Gen) - Smart speaker with Alexa (Black),4 U Marketing,4.037169940012365,4 U Marketing,4.066666666666666,4 U Marketing,3.693333333333333,4 U Marketing,4.383333333333334,4 U Marketing,4.6866666666666665
158,All-new Echo Dot (3rd Gen) - Smart speaker with Alexa (Grey),HARIOM COMMUNICATION LLP,4.182211496433864,HARIOM COMMUNICATION LLP,4.288888888888889,HARIOM COMMUNICATION LLP,3.78,HARIOM COMMUNICATION LLP,4.441111111111111,HARIOM COMMUNICATION LLP,4.735555555555553
159,All-new Echo Dot (3rd Gen) - Smart speaker with Alexa (White),HARIOM COMMUNICATION LLP,3.7583906535520333,HARIOM COMMUNICATION LLP,3.533333333333333,HARIOM COMMUNICATION LLP,3.808,HARIOM COMMUNICATION LLP,4.263999999999999,HARIOM COMMUNICATION LLP,4.466666666666667
160,Allin Exporters PH906 Cool Mist Dolphin Humidifier Adults and Baby Bedroom 2 L Portable Room Humidifier,Bazzar 4 Deals,3.4870447343118083,Bazzar 4 Deals,3.363636363636364,Bazzar 4 Deals,3.827272727272727,Bazzar 4 Deals,3.595454545454546,Bazzar 4 Deals,4.552272727272726
161,"Allin Exporters Ultrasonic Humidifier and Purifier Cool Mist with LED Light (2.4L, Pink)",Bazzar 4 Deals,3.0910033235667904,Bazzar 4 Deals,2.36,Bazzar 4 Deals,4.004666666666666,Bazzar 4 Deals,3.489,Bazzar 4 Deals,4.351333333333333
162,Allxpert AL-12 X-Grip Premium Bike Mobile Charger & Phone Holder Version 2 for All Bikes Scooters (5V-2A Black),Brands at Discount,4.156813949048947,Brands at Discount,4.833333333333334,24X7 SHOPPING ONLINE,3.7,Brands at Discount,4.125,Brands at Discount,4.833333333333334
163,Amar Akbar Anthony,shopping24x7,3.9372553650645767,shopping24x7,4.2,New Super Star Selections,4.0,Pritam Music Pvt. Ltd.,3.96,shopping24x7,4.8
164,Amazing Health Solutions Mini Cycle Exercise Bike,S bags & Luggage,3.758255064685376,S bags & Luggage,4.0,Inditradition ®,3.88,S bags & Luggage,3.916666666666667,NPI Fitness,4.5285714285714285
165,Amazing Picnic Camping Portable Waterproof Tent For 2 Person,KRIVA ENTERPRISE,2.3876084995208817,KRIVA ENTERPRISE,1.6363636363636365,KRIVA ENTERPRISE,3.9,KRIVA ENTERPRISE,2.768181818181818,KRIVA ENTERPRISE,4.008333333333333
166,Amazon Brand - Presto! 2 Ply Facial Tissue Carton Box - 200 Pulls (Pack of 3),Cloudtail India,2.7540439531768532,Cloudtail India,1.9444444444444444,Cloudtail India,3.7569444444444438,Cloudtail India,3.47986111111111,Cloudtail India,4.090277777777779
167,Amazon Brand - Presto! 2 Ply Facial Tissue Soft Poly Pack - 200 Pulls (Pack of 3),Cloudtail India,2.5278563058887342,Cloudtail India,1.82,Cloudtail India,3.702,Cloudtail India,3.1860000000000004,Cloudtail India,3.972
168,Amazon Brand - Presto! 2 Ply Kitchen Tissue Paper Roll - 60 Pulls (Pack of 2),Cloudtail India,2.9081304151554463,Cloudtail India,2.533333333333333,Cloudtail India,3.6666666666666665,Cloudtail India,3.555555555555556,Cloudtail India,4.011111111111111
169,Amazon Brand - Presto! 2 Ply Kitchen Tissue Paper Roll - 60 Pulls (Pack of 6),Sigma Online,3.158346985826089,Sigma Online,2.833333333333333,Cloudtail India,3.7818181818181817,Sigma Online,3.641666666666667,Sigma Online,4.266666666666667
170,Amazon Brand - Presto! 2 Ply Kitchen Tissue/Towel Paper Roll - 4 Rolls (60 Pulls Per Roll),Cloudtail India,3.7986742903783286,Cloudtail India,3.363636363636364,Cloudtail India,4.036363636363636,Cloudtail India,4.118181818181818,Cloudtail India,4.636363636363637
171,Amazon Brand - Presto! Non Woven Kitchen Towel Roll - 80 Pulls (Pack of 2),Cloudtail India,4.136433071082451,Cloudtail India,4.1,Cloudtail India,3.8083333333333327,Cloudtail India,4.359166666666667,Cloudtail India,4.82
172,"Amazon Brand - Presto! Non-Woven Kitchen Towel Roll, Blue - 80 Pulls",Cloudtail India,3.3848761259498463,Cloudtail India,3.05,Cloudtail India,3.8516666666666666,Cloudtail India,3.835833333333333,Cloudtail India,4.321666666666666
173,Amazon Brand - Solimo 2 Ply Kitchen Tissue Paper Roll - 60 Pulls (Pack of 2),Cloudtail India,3.6246805350648814,Cloudtail India,2.933333333333333,Cloudtail India,4.191666666666666,Cloudtail India,3.992499999999999,Cloudtail India,4.551666666666667
174,Amazon Brand - Solimo 2 Ply Kitchen Towel Paper Roll - 4 Rolls (168 gm/roll),Cloudtail India,3.7462086804060375,Cloudtail India,3.333333333333333,Cloudtail India,3.9904761904761914,Cloudtail India,4.2476190476190485,Cloudtail India,4.461904761904762
175,"Amazon Brand - Solimo 2-Piece Ultra Soft Bed Pillow Set 69 x 43 cm, White",Cloudtail India,3.4928545516952445,Cloudtail India,3.0,Cloudtail India,4.266666666666667,Cloudtail India,3.633333333333333,Cloudtail India,4.466666666666667
176,"Amazon Brand - Solimo 200-Watt 3-in-1 Hand Blender with Blending Jar, Chopper Bowl, Whisking Attachment",Cloudtail India,2.849183468149394,Cloudtail India,2.0,Cloudtail India,3.5,Cloudtail India,4.0,Cloudtail India,4.0
177,"Amazon Brand - Solimo Borosilicate Glass Sports Bottle, 450 ml, Black",Cloudtail India,3.1664386747502347,Cloudtail India,2.5595238095238098,Cloudtail India,4.107142857142857,Cloudtail India,3.333333333333333,Cloudtail India,4.435714285714286
178,"Amazon Brand - Solimo Borosilicate Glass Sports Bottle, 470 ml, Blue",Cloudtail India,3.6317636524615633,Cloudtail India,3.753846153846154,Cloudtail India,3.8538461538461535,Cloudtail India,3.8038461538461537,Cloudtail India,4.392307692307694
179,Amazon Brand - Solimo Checkered Airtight Jar Set of 18,Cloudtail India,3.885802374706772,Cloudtail India,3.666666666666667,Cloudtail India,4.25,Cloudtail India,3.958333333333333,Cloudtail India,4.592857142857143
180,"Amazon Brand - Solimo Lily Bloom 144 TC 100% Cotton Double Bedsheet with 2 Pillow Covers, Green",Cloudtail India,3.809640553488365,Cloudtail India,3.6666666666666665,Cloudtail India,4.1000000000000005,Cloudtail India,3.8833333333333337,Cloudtail India,4.6000000000000005
181,Amazon Brand - Solimo Maruti Suzuki Baleno Water Resistant Car Cover (Silver),Cloudtail India,3.5919528541520327,Cloudtail India,4.0,Cloudtail India,3.7,Cloudtail India,3.85,Cloudtail India,4.2
182,"Amazon Brand - Solimo Microfibre Reversible Comforter, Single (Aqua Blue & Olive Green, 200 GSM)",Cloudtail India,3.5437680534394094,Cloudtail India,3.5,Cloudtail India,3.883333333333333,Cloudtail India,3.6916666666666655,Cloudtail India,4.454761904761905
183,"Amazon Brand - Solimo Plastic Drainers, 3-Pieces, Multicolour",Cloudtail India,3.61007549599544,Cloudtail India,3.8,Cloudtail India,3.84,Cloudtail India,3.82,Cloudtail India,4.306666666666667
184,Amazon Brand - Solimo Shaker Bottle 400ml with Storage Compartment and Pill Tray (Flip Handle lid),Cloudtail India,3.4078687745405354,Cloudtail India,3.5,Cloudtail India,3.7833333333333337,Cloudtail India,3.641666666666666,Cloudtail India,4.269047619047618
185,"Amazon Brand - Solimo Sports Water Bottles, 600 ml, Set of 2 (Green, Blue)",Cloudtail India,3.6095422042896494,Cloudtail India,3.802564102564103,Cloudtail India,3.711282051282052,Cloudtail India,3.756923076923077,Cloudtail India,4.454871794871795
186,"Amazon Brand - Solimo Sports Water Bottles, 800 ml, Set of 2 (Pink, Blue)",Cloudtail India,3.905331261314728,Cloudtail India,4.182051282051282,Cloudtail India,3.8433333333333333,Cloudtail India,4.012692307692308,Cloudtail India,4.52051282051282
187,"Amazon Brand - Solimo Stainless Steel Cheese Grater, Black",Cloudtail India,2.950319647326612,Cloudtail India,2.5,Cloudtail India,3.95,Cloudtail India,3.2250000000000005,Cloudtail India,4.207142857142856
188,Amazon Brand - Solimo Stainless Steel Splash Bowl with Grater & Lid (22cm),Cloudtail India,3.3925785903065067,Cloudtail India,3.4,Cloudtail India,3.86,Cloudtail India,3.63,Cloudtail India,4.26
189,Amazon Brand - Solimo Swirl 1200mm Ceiling Fan (Brown),Cloudtail India,2.9534510015873066,Cloudtail India,2.4242424242424243,Cloudtail India,3.848484848484848,Cloudtail India,3.563636363636363,Cloudtail India,4.048484848484848
190,Amazon Brand - Solimo Water Resistant Bike Cover (Silver),Cloudtail India,3.285310552210483,Cloudtail India,3.75,Cloudtail India,3.475,Cloudtail India,3.6125,Cloudtail India,4.07
191,"Amazon Brand – Gym Gloves (Large), Black/Blue",Cloudtail India,3.712047403728461,Cloudtail India,3.6666666666666665,Cloudtail India,4.0,Cloudtail India,3.833333333333333,Cloudtail India,4.5
192,"Amazon Brand – Gym Gloves (Medium), Black/Grey",Cloudtail India,4.732044754047786,Cloudtail India,5.0,Cloudtail India,4.199999999999998,Cloudtail India,4.6,Cloudtail India,5.0
193,Amazon Brand – Solimo BlitzTransfer 32GB USB 2.0 Pendrive,Cloudtail India,3.736821857828807,Cloudtail India,3.8,Cloudtail India,3.73,Cloudtail India,4.040000000000001,Cloudtail India,4.48
194,Amazon Brand – Solimo BlitzTransfer 64GB USB 2.0 Pendrive,Cloudtail India,4.61752578947145,Cloudtail India,3.333333333333333,Cloudtail India,5.0,Cloudtail India,5.0,Cloudtail India,5.0
195,"Amazon Brand – Solimo Gym Gloves (Large), Black/Blue",Cloudtail India,3.218009615710036,Cloudtail India,3.0,Cloudtail India,3.9,Cloudtail India,3.45,Cloudtail India,4.285714285714286
196,"Amazon Brand – Solimo Gym Gloves (Medium), Black/Grey",Cloudtail India,2.559833037546995,Cloudtail India,1.8,Cloudtail India,3.9399999999999986,Cloudtail India,2.87,Cloudtail India,4.156666666666666
197,Amazon Brand – Solimo JiffyTransfer 32GB USB 3.0 Pendrive,Cloudtail India,4.61752578947145,Cloudtail India,3.333333333333333,Cloudtail India,5.0,Cloudtail India,5.0,Cloudtail India,5.0
198,Amazon Brand – Solimo SwiftTransfer 32GB USB 3.0 OTG Pendrive,Cloudtail India,4.378645671895509,Cloudtail India,4.1,Cloudtail India,4.329999999999999,Cloudtail India,4.465000000000002,Cloudtail India,4.88
